Collection Name,Title#1,Subtitle#1,Name Display Form#1,Name Role Term Text#1,Name Display Form#2,Name Role Term Text#2,Type of Resource#1,Date Created#1,Date Created Encoding#1,Date Captured#1,Date Created#2,Date Created Encoding#2,Language Term#1,Language Term#2,Form#1,Form Authority#1,Form Type#1,Digital Origin#1,Abstract#1,Note#1,Subject Topic#1,Subject Authority#1,Subject Geographic#1,Subject Geographic Authority#1,Subject Temporal#1,Subject Temporal Authority#1,Subject Name#1,Subject Topic#2,Subject Authority#2,Subject Geographic#2,Subject Geographic Authority#2,Subject Temporal#2,Subject Temporal Authority#2,Subject Name#2,Subject Geographic Code#2,Subject Topic#3,Subject Authority#3,Subject Geographic#3,Subject Geographic Authority#3,Subject Temporal#3,Subject Temporal Authority#3,Subject Name#3,Related Item#1,Related Item Type#1,Related Item Identifier#1,Identifier#1,Physical Location#1,Physical Location Type#1,Access Condition,Scanning technician#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
Don Campbell Papers,NB Q,Hosmer,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Hosmer recalls that Nadia Boulanger told him that it would be a joy if he would play the right notes.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_002,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544750,,amrc_campbell_2_6.pdf
Don Campbell Papers,Known story,NB quote,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Responding to the question of what it feels like to be a female conductor, Nadia Boulanger replied that, as she had been a woman for longer than fifty years, she had gotten over her initial astonishment with it.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_003,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544761,,amrc_campbell_2_6.pdf
Don Campbell Papers,On NB's Life,"Virgil Thompson, New York Times Magazine, Feb 4, 62","Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Campbell calls this an excellent resource, and he notes that he must get permission and find photographs.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_004,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544772,,amrc_campbell_2_6.pdf
Don Campbell Papers,Handwritten note,outline of strategy for promoting Boulanger Biography,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"In this outline, Don Campbell strategizes his plan for promoting his biography of Boulanger and protecting his rights.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_005,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544783,,amrc_campbell_2_6.pdf
Don Campbell Papers,Herbert Elwell on NB's persona,"NB Tribute, Modern Music, 1937","Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Herbert Elwell states that Nadia Boulanger's personality contained a mixture of masculine agressiveness and femine charm. He states that she is a person of endless energy which empowers her and allows her to aid other artists.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_006,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544794,,amrc_campbell_2_6.pdf
Don Campbell Papers,NB Q Life,"Class lecture, 1956","Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Nadia Boulanger compares Igor Stravinsky to her late cleaning maid, who proved to her that the most humble of work is of consequence. She also recalls Stravinsky's reaction.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_007,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544805,,amrc_campbell_2_6.pdf
Don Campbell Papers,Vivian Perlis on Nadia Boulanger,N.Y. Times 9-11-77 Oral History Project in Amer. Musc-Yale,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Vivian Perlis states that Music was born in Boulanger's classroom. She recalls Nadia Boulanger's philosophy of the development of a person's life and its adventurous nature.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_008,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544816,,amrc_campbell_2_6.pdf
Don Campbell Papers,NB Q philosophy,"Herland Tribune, Harrison J.S. April 4, 58","Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Nadia Boulanger discusses the necessity of concentration, vision (figurative and literal), technique, and integrity.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_009,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544827,,amrc_campbell_2_6.pdf
Don Campbell Papers,Philosophy of teaching,NB Q,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Nadia Boulanger states that her job as a teacher is to understand others, not make them understand her, and to help him to express himself as he is able.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_010,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544838,,amrc_campbell_2_6.pdf
Don Campbell Papers,NB Philosophy,4-2-39 Straus,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Boulanger states that with a higher aim comes greater difficulty but also greater joy. Work must be done with love and care to make it a person's best effort.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_011,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544849,,amrc_campbell_2_6.pdf
Don Campbell Papers,NB Q to Don Campbell,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Don Campbell recalls two statements by Nadia Boulanger on passion and the necessity to ask questions.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_012,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544860,,amrc_campbell_2_6.pdf
Don Campbell Papers,NB Q Contino,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Boulanger states that curiosity must be satisfied, not awakened.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_013,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544871,,amrc_campbell_2_6.pdf
Don Campbell Papers,NB Q,Don Campbell lesson,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Nadia Boulanger tells Don Campbell that to do music, we must be happy, even in sadness, for it has a reason.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_014,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544882,,amrc_campbell_2_6.pdf
Don Campbell Papers,NB Q via S. Bernstein,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Nadia Boulanger states that a person should not listen to another person practice music, for it is their private business.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_015,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544893,,amrc_campbell_2_6.pdf
Don Campbell Papers,NB Q Elain Brouen to Don Campbell,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Elaine Brouen (or is it Brauen?) recalls Nadia Boulanger's skillful handling of difficult situations and students.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_016,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544904,,amrc_campbell_2_6.pdf
Don Campbell Papers,NB Contino,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Nadia Boulanger states, ""Do nothing for effect. Do it for truth.""",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_017,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544915,,amrc_campbell_2_6.pdf
Don Campbell Papers,NB Q to DC,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Nadia Boulanger tells Don Campbell that she wishes to exchange her best with his.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_06_018,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",544926,,amrc_campbell_2_6.pdf
